src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,141.0,919.0,2.962,41.235,0.0
1,0,82.0,959.0,2.962,8.467,0.0
0,2,142.0,945.0,10.963,38.813,1.0
2,0,84.0,976.0,10.963,8.168,0.0
0,3,141.0,951.0,12.102,38.785,1.0
3,0,83.0,972.0,12.102,8.169,0.0
0,4,142.0,923.0,4.426,40.657,0.0
4,0,83.0,976.0,4.426,8.234,0.0
0,5,141.0,970.0,4.379,38.583,3.0
5,0,83.0,972.0,4.379,8.222,3.0
0,6,141.0,932.0,9.565,40.945,0.0
6,0,83.0,968.0,9.565,8.295,0.0
0,7,142.0,967.0,4.145,37.516,1.0
7,0,84.0,986.0,4.145,8.148,4.0
0,8,141.0,953.0,6.641,38.431,0.0
8,0,84.0,980.0,6.641,8.339,2.0
1,2,142.0,922.0,10.492,38.636,0.0
2,1,83.0,971.0,10.492,8.207,0.0
1,3,142.0,913.0,4.042,43.534,0.0
3,1,83.0,973.0,4.042,8.239,0.0
1,4,142.0,917.0,11.351,42.968,0.0
4,1,83.0,974.0,11.351,8.146,0.0
1,5,142.0,960.0,18.018,36.846,2.0
5,1,83.0,976.0,18.018,8.208,2.0
1,6,142.0,908.0,8.834,44.686,0.0
6,1,82.0,963.0,8.834,8.732,0.0
1,7,142.0,917.0,3.666,41.209,0.0
7,1,84.0,980.0,3.666,8.12,0.0
1,8,142.0,961.0,6.601,38.048,1.0
8,1,84.0,988.0,6.601,8.155,3.0
2,3,142.0,923.0,3.975,41.892,0.0
3,2,82.0,962.0,3.975,8.853,0.0
2,4,141.0,968.0,10.741,37.548,3.0
4,2,83.0,971.0,10.741,8.31,3.0
2,5,141.0,927.0,13.4,42.297,0.0
5,2,83.0,970.0,13.4,8.249,0.0
2,6,142.0,967.0,12.617,37.997,2.0
6,2,83.0,964.0,12.617,8.366,1.0
2,7,141.0,944.0,7.315,37.56,1.0
7,2,83.0,975.0,7.315,8.191,0.0
2,8,141.0,968.0,5.794,37.458,2.0
8,2,84.0,979.0,5.794,8.193,2.0
3,4,141.0,947.0,2.79,39.659,0.0
4,3,84.0,983.0,2.79,8.145,1.0
3,5,141.0,929.0,14.255,41.548,0.0
5,3,83.0,972.0,14.255,8.186,0.0
3,6,141.0,937.0,7.356,38.799,0.0
6,3,82.0,957.0,7.356,8.379,0.0
3,7,142.0,965.0,6.154,37.216,2.0
7,3,84.0,979.0,6.154,8.174,1.0
3,8,142.0,944.0,19.491,40.159,1.0
8,3,84.0,985.0,19.491,8.138,1.0
4,5,141.0,933.0,3.354,42.691,1.0
5,4,83.0,968.0,3.354,8.24,0.0
4,6,141.0,933.0,3.792,41.385,0.0
6,4,82.0,964.0,3.792,8.385,0.0
4,7,142.0,954.0,16.176,35.186,0.0
7,4,84.0,985.0,16.176,8.138,1.0
4,8,141.0,972.0,6.838,38.156,3.0
8,4,84.0,982.0,6.838,8.158,2.0
5,6,141.0,964.0,4.396,37.314,1.0
6,5,83.0,966.0,4.396,8.277,2.0
5,7,141.0,925.0,18.225,39.759,0.0
7,5,83.0,964.0,18.225,8.679,0.0
5,8,142.0,927.0,5.523,42.482,0.0
8,5,83.0,971.0,5.523,8.635,0.0
6,7,142.0,934.0,18.85,41.094,1.0
7,6,84.0,984.0,18.85,8.144,0.0
6,8,142.0,914.0,5.68,40.868,0.0
8,6,84.0,976.0,5.68,8.15,0.0
7,8,142.0,978.0,7.068,37.948,2.0
8,7,84.0,985.0,7.068,8.211,7.0
