src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,170.0,897.0,5.575,47.652,0.0
1,0,82.0,959.0,5.575,9.935,0.0
0,2,171.0,912.0,3.221,47.232,0.0
2,0,82.0,963.0,3.221,10.123,1.0
0,3,171.0,916.0,2.811,47.151,1.0
3,0,84.0,980.0,2.811,9.722,0.0
0,4,172.0,909.0,4.336,47.197,0.0
4,0,83.0,968.0,4.336,9.955,0.0
0,5,173.0,917.0,4.218,46.474,1.0
5,0,83.0,970.0,4.218,9.773,1.0
0,6,171.0,900.0,5.564,47.331,1.0
6,0,81.0,949.0,5.564,9.889,1.0
0,7,160.0,916.0,4.159,48.869,1.0
7,0,86.0,1000.0,4.159,10.308,0.0
0,8,161.0,913.0,5.469,49.329,2.0
8,0,84.0,987.0,5.469,9.694,2.0
1,2,172.0,904.0,8.315,46.959,1.0
2,1,82.0,959.0,8.315,9.841,1.0
1,3,171.0,901.0,3.73,47.216,0.0
3,1,83.0,971.0,3.73,10.441,1.0
1,4,172.0,906.0,14.26,47.163,0.0
4,1,82.0,957.0,14.26,10.248,0.0
1,5,173.0,901.0,4.261,47.304,0.0
5,1,82.0,954.0,4.261,10.079,0.0
1,6,172.0,905.0,4.406,47.386,2.0
6,1,84.0,987.0,4.406,9.704,2.0
1,7,171.0,906.0,3.118,47.686,0.0
7,1,84.0,976.0,3.118,9.7,0.0
1,8,171.0,902.0,6.788,47.489,1.0
8,1,84.0,982.0,6.788,9.706,2.0
2,3,173.0,899.0,10.629,46.882,0.0
3,2,84.0,975.0,10.629,9.802,0.0
2,4,172.0,898.0,4.417,47.396,0.0
4,2,82.0,957.0,4.417,9.874,0.0
2,5,173.0,899.0,2.808,46.666,1.0
5,2,83.0,972.0,2.808,9.799,1.0
2,6,173.0,899.0,7.091,47.259,0.0
6,2,84.0,982.0,7.091,9.808,0.0
2,7,171.0,899.0,4.07,47.129,0.0
7,2,84.0,976.0,4.07,9.703,0.0
2,8,171.0,898.0,6.022,47.452,0.0
8,2,84.0,980.0,6.022,9.781,0.0
3,4,172.0,913.0,5.798,47.165,0.0
4,3,82.0,962.0,5.798,9.962,1.0
3,5,171.0,918.0,5.217,47.038,0.0
5,3,84.0,980.0,5.217,9.701,0.0
3,6,172.0,918.0,4.026,47.131,0.0
6,3,84.0,986.0,4.026,9.701,1.0
3,7,172.0,914.0,5.427,47.256,1.0
7,3,83.0,971.0,5.427,10.071,2.0
3,8,171.0,916.0,2.828,47.327,1.0
8,3,84.0,981.0,2.828,9.702,1.0
4,5,171.0,899.0,5.726,47.156,0.0
5,4,84.0,972.0,5.726,10.169,0.0
4,6,173.0,896.0,3.056,47.343,0.0
6,4,84.0,969.0,3.056,10.198,0.0
4,7,172.0,895.0,4.125,47.229,1.0
7,4,82.0,963.0,4.125,10.01,1.0
4,8,172.0,894.0,4.436,47.728,1.0
8,4,84.0,985.0,4.436,9.699,0.0
5,6,172.0,905.0,4.31,47.453,3.0
6,5,84.0,983.0,4.31,9.722,4.0
5,7,174.0,911.0,10.884,46.707,3.0
7,5,83.0,967.0,10.884,9.919,8.0
5,8,172.0,910.0,5.534,47.354,3.0
8,5,84.0,985.0,5.534,9.732,8.0
6,7,173.0,914.0,2.742,47.062,1.0
7,6,83.0,972.0,2.742,9.822,1.0
6,8,171.0,916.0,6.154,46.847,2.0
8,6,84.0,988.0,6.154,9.725,0.0
7,8,172.0,904.0,7.135,47.508,0.0
8,7,83.0,976.0,7.135,9.899,0.0
