src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,167.0,955.0,12.584,11.696,0.0
1,0,82.0,955.0,12.584,9.543,0.0
0,2,169.0,968.0,52.637,11.585,0.0
2,0,83.0,973.0,52.637,9.181,0.0
0,3,164.0,971.0,40.227,11.964,2.0
3,0,84.0,986.0,40.227,9.112,2.0
0,4,165.0,968.0,45.185,11.844,0.0
4,0,84.0,983.0,45.185,9.114,1.0
0,5,161.0,966.0,35.844,12.565,0.0
5,0,82.0,963.0,35.844,9.384,0.0
0,6,162.0,970.0,5.122,12.46,2.0
6,0,82.0,964.0,5.122,9.397,1.0
0,7,169.0,912.0,4.245,48.654,2.0
7,0,84.0,980.0,4.245,9.283,3.0
0,8,161.0,970.0,14.62,12.569,0.0
8,0,84.0,976.0,14.62,9.251,0.0
1,2,168.0,957.0,12.724,11.501,0.0
2,1,82.0,962.0,12.724,9.255,0.0
1,3,169.0,908.0,4.417,49.207,4.0
3,1,84.0,985.0,4.417,9.145,7.0
1,4,163.0,970.0,21.65,12.085,0.0
4,1,84.0,980.0,21.65,9.19,0.0
1,5,166.0,966.0,10.95,11.569,0.0
5,1,83.0,969.0,10.95,9.246,0.0
1,6,161.0,963.0,24.879,12.918,0.0
6,1,83.0,968.0,24.879,9.353,0.0
1,7,166.0,963.0,54.401,11.907,0.0
7,1,84.0,981.0,54.401,9.371,0.0
1,8,168.0,965.0,6.076,11.244,3.0
8,1,84.0,982.0,6.076,9.193,3.0
2,3,167.0,964.0,52.483,11.545,1.0
3,2,84.0,983.0,52.483,9.1,1.0
2,4,167.0,962.0,24.816,11.333,1.0
4,2,85.0,989.0,24.816,9.117,0.0
2,5,167.0,904.0,18.696,49.38,0.0
5,2,82.0,955.0,18.696,9.293,0.0
2,6,164.0,959.0,34.478,12.503,0.0
6,2,83.0,968.0,34.478,9.456,0.0
2,7,169.0,905.0,6.103,49.644,1.0
7,2,84.0,983.0,6.103,9.17,3.0
2,8,161.0,962.0,26.217,12.825,0.0
8,2,83.0,972.0,26.217,9.238,0.0
3,4,168.0,973.0,23.956,11.219,1.0
4,3,84.0,984.0,23.956,9.114,2.0
3,5,168.0,964.0,29.938,11.33,0.0
5,3,82.0,959.0,29.938,9.203,0.0
3,6,168.0,968.0,29.249,11.156,0.0
6,3,83.0,968.0,29.249,9.445,0.0
3,7,169.0,976.0,24.503,11.067,1.0
7,3,84.0,987.0,24.503,9.14,1.0
3,8,167.0,974.0,43.23,11.255,0.0
8,3,83.0,969.0,43.23,9.24,1.0
4,5,167.0,970.0,28.896,11.905,0.0
5,4,85.0,988.0,28.896,9.551,3.0
4,6,162.0,972.0,3.13,12.163,1.0
6,4,83.0,968.0,3.13,9.278,0.0
4,7,165.0,973.0,4.33,11.375,3.0
7,4,84.0,979.0,4.33,9.425,4.0
4,8,165.0,977.0,25.498,11.551,0.0
8,4,84.0,978.0,25.498,9.358,0.0
5,6,164.0,954.0,17.156,12.153,0.0
6,5,83.0,967.0,17.156,9.193,0.0
5,7,162.0,954.0,36.767,12.634,0.0
7,5,84.0,981.0,36.767,9.174,0.0
5,8,169.0,897.0,8.985,49.24,1.0
8,5,84.0,979.0,8.985,9.415,1.0
6,7,168.0,959.0,14.017,11.266,0.0
7,6,83.0,974.0,14.017,9.377,0.0
6,8,165.0,957.0,7.648,11.926,2.0
8,6,84.0,976.0,7.648,9.254,2.0
7,8,170.0,965.0,54.075,11.217,0.0
8,7,83.0,972.0,54.075,9.267,0.0
