src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,164.0,911.0,5.881,12.832,0.0
1,0,82.0,955.0,5.881,9.2,0.0
0,2,168.0,915.0,27.21,11.571,0.0
2,0,82.0,953.0,27.21,9.519,0.0
0,3,169.0,916.0,39.523,11.781,0.0
3,0,81.0,950.0,39.523,9.262,0.0
0,4,168.0,919.0,40.359,11.958,0.0
4,0,83.0,968.0,40.359,9.487,0.0
0,5,166.0,918.0,29.352,12.214,0.0
5,0,82.0,963.0,29.352,9.121,0.0
0,6,162.0,918.0,34.93,12.634,0.0
6,0,82.0,964.0,34.93,9.441,0.0
0,7,170.0,915.0,52.706,11.939,0.0
7,0,82.0,961.0,52.706,9.321,0.0
1,2,167.0,950.0,11.361,11.494,0.0
2,1,83.0,968.0,11.361,9.165,0.0
1,3,167.0,946.0,14.165,11.319,0.0
3,1,81.0,946.0,14.165,9.377,0.0
1,4,163.0,954.0,20.829,12.231,2.0
4,1,83.0,974.0,20.829,9.15,2.0
1,5,166.0,955.0,9.176,11.482,0.0
5,1,82.0,962.0,9.176,9.39,0.0
1,6,163.0,943.0,5.146,12.029,0.0
6,1,79.0,929.0,5.146,9.236,0.0
1,7,168.0,955.0,30.447,11.215,0.0
7,1,82.0,959.0,30.447,9.728,0.0
2,3,166.0,954.0,2.744,11.708,0.0
3,2,82.0,963.0,2.744,9.445,0.0
2,4,166.0,946.0,9.576,11.567,0.0
4,2,82.0,954.0,9.576,10.007,0.0
2,5,170.0,937.0,61.258,11.958,0.0
5,2,83.0,969.0,61.258,9.25,0.0
2,6,164.0,946.0,29.647,11.906,0.0
6,2,82.0,953.0,29.647,9.695,0.0
2,7,169.0,946.0,53.292,11.68,2.0
7,2,82.0,955.0,53.292,9.671,3.0
3,4,168.0,938.0,8.986,11.359,6.0
4,3,0.0,0.0,8.986,0.0,0.0
3,5,164.0,937.0,24.039,12.008,0.0
5,3,79.0,920.0,24.039,12.178,0.0
3,6,168.0,932.0,59.175,11.942,0.0
6,3,82.0,957.0,59.175,9.324,0.0
3,7,163.0,938.0,25.99,12.631,0.0
7,3,82.0,959.0,25.99,9.256,0.0
4,5,166.0,959.0,12.696,11.389,0.0
5,4,83.0,972.0,12.696,9.123,0.0
4,6,162.0,946.0,30.222,12.811,0.0
6,4,82.0,963.0,30.222,9.184,0.0
4,7,169.0,946.0,33.337,11.67,0.0
7,4,82.0,961.0,33.337,9.435,0.0
5,6,167.0,953.0,43.662,11.988,1.0
6,5,82.0,955.0,43.662,9.645,3.0
5,7,162.0,957.0,4.707,12.283,0.0
7,5,83.0,968.0,4.707,9.152,0.0
6,7,161.0,950.0,32.356,12.996,0.0
7,6,83.0,970.0,32.356,9.286,0.0
