src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,163.0,828.0,6.071,50.998,0.0
1,0,82.0,961.0,6.071,10.547,0.0
0,2,162.0,827.0,17.258,51.09,0.0
2,0,81.0,950.0,17.258,10.813,0.0
0,3,162.0,838.0,22.503,50.276,0.0
3,0,80.0,926.0,22.503,11.22,0.0
0,4,158.0,828.0,5.617,50.49,0.0
4,0,79.0,923.0,5.617,11.084,0.0
0,5,161.0,826.0,7.199,50.932,0.0
5,0,81.0,942.0,7.199,11.008,0.0
0,6,161.0,833.0,4.897,51.447,0.0
6,0,82.0,953.0,4.897,10.789,0.0
0,7,160.0,826.0,6.139,50.523,0.0
7,0,80.0,934.0,6.139,10.677,0.0
1,2,159.0,863.0,7.482,51.133,0.0
2,1,80.0,930.0,7.482,11.28,0.0
1,3,159.0,859.0,8.562,51.41,0.0
3,1,79.0,919.0,8.562,11.203,0.0
1,4,159.0,865.0,6.803,51.619,0.0
4,1,79.0,921.0,6.803,11.334,0.0
1,5,161.0,875.0,7.497,50.963,0.0
5,1,80.0,938.0,7.497,11.169,0.0
1,6,159.0,870.0,2.967,52.113,0.0
6,1,82.0,963.0,2.967,10.751,0.0
1,7,159.0,859.0,4.559,52.802,0.0
7,1,80.0,933.0,4.559,11.568,0.0
2,3,151.0,858.0,6.893,52.13,0.0
3,2,79.0,919.0,6.893,11.526,0.0
2,4,160.0,850.0,7.61,51.714,0.0
4,2,80.0,931.0,7.61,11.126,0.0
2,5,161.0,853.0,5.755,51.106,0.0
5,2,81.0,950.0,5.755,10.805,0.0
2,6,161.0,846.0,4.355,51.409,0.0
6,2,82.0,963.0,4.355,10.553,0.0
2,7,160.0,846.0,4.611,52.395,0.0
7,2,81.0,942.0,4.611,11.005,0.0
3,4,161.0,824.0,7.947,52.258,0.0
4,3,79.0,920.0,7.947,11.034,0.0
3,5,162.0,829.0,8.108,50.173,0.0
5,3,81.0,947.0,8.108,10.659,0.0
3,6,153.0,839.0,5.582,50.782,0.0
6,3,83.0,962.0,5.582,10.805,0.0
3,7,159.0,826.0,4.618,53.016,0.0
7,3,80.0,937.0,4.618,11.171,0.0
4,5,161.0,846.0,3.359,51.452,0.0
5,4,80.0,932.0,3.359,10.918,0.0
4,6,153.0,849.0,8.103,50.942,0.0
6,4,82.0,961.0,8.103,10.843,0.0
4,7,161.0,844.0,5.482,51.037,0.0
7,4,82.0,956.0,5.482,11.24,0.0
5,6,159.0,842.0,3.244,52.036,0.0
6,5,82.0,953.0,3.244,10.69,0.0
5,7,161.0,848.0,5.643,52.57,0.0
7,5,80.0,940.0,5.643,10.901,0.0
6,7,159.0,859.0,10.872,52.263,0.0
7,6,82.0,951.0,10.872,10.714,0.0
