src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,172.0,956.0,5.127,6.291,0.0
1,0,82.0,962.0,5.127,6.537,0.0
0,2,172.0,957.0,43.67,6.568,0.0
2,0,83.0,972.0,43.67,6.232,0.0
0,3,172.0,959.0,47.143,6.341,0.0
3,0,83.0,972.0,47.143,6.338,0.0
0,4,172.0,955.0,44.646,7.179,0.0
4,0,82.0,963.0,44.646,6.461,0.0
1,2,172.0,970.0,10.872,6.224,3.0
2,1,84.0,980.0,10.872,6.372,7.0
1,3,172.0,970.0,29.793,6.383,1.0
3,1,84.0,981.0,29.793,6.271,2.0
1,4,172.0,966.0,35.861,6.759,0.0
4,1,83.0,968.0,35.861,6.743,0.0
2,3,172.0,969.0,13.205,6.232,2.0
3,2,84.0,985.0,13.205,6.236,5.0
2,4,172.0,968.0,35.759,6.313,0.0
4,2,83.0,966.0,35.759,6.275,0.0
3,4,172.0,968.0,43.17,6.222,0.0
4,3,83.0,968.0,43.17,6.384,0.0
