src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,87.0,756.0,3.129,3.769,0.0
1,0,66.0,770.0,3.129,3.599,0.0
0,2,87.0,751.0,32.097,5.56,0.0
2,0,65.0,764.0,32.097,3.853,0.0
0,3,87.0,765.0,24.261,4.469,0.0
3,0,67.0,778.0,24.261,3.835,0.0
0,4,87.0,771.0,8.515,3.897,2.0
4,0,67.0,781.0,8.515,3.825,4.0
0,5,87.0,771.0,11.695,3.584,1.0
5,0,67.0,781.0,11.695,3.675,2.0
0,6,87.0,773.0,5.633,3.48,2.0
6,0,65.0,763.0,5.633,3.838,2.0
1,2,87.0,766.0,32.746,3.423,0.0
2,1,66.0,765.0,32.746,3.751,0.0
1,3,87.0,755.0,35.808,4.931,0.0
3,1,66.0,770.0,35.808,4.362,0.0
1,4,87.0,761.0,10.119,4.187,3.0
4,1,67.0,786.0,10.119,3.435,2.0
1,5,87.0,751.0,25.04,5.327,0.0
5,1,65.0,764.0,25.04,4.215,0.0
1,6,87.0,747.0,36.144,5.003,0.0
6,1,66.0,773.0,36.144,3.609,0.0
2,3,87.0,760.0,17.009,4.098,0.0
3,2,67.0,780.0,17.009,3.401,0.0
2,4,87.0,755.0,33.778,4.491,0.0
4,2,65.0,757.0,33.778,4.317,0.0
2,5,87.0,771.0,20.825,3.553,0.0
5,2,67.0,785.0,20.825,3.393,0.0
2,6,87.0,755.0,30.326,4.923,0.0
6,2,66.0,765.0,30.326,3.777,0.0
3,4,87.0,780.0,2.913,3.787,0.0
4,3,67.0,785.0,2.913,3.438,0.0
3,5,86.0,781.0,4.511,3.355,0.0
5,3,67.0,786.0,4.511,3.346,1.0
3,6,87.0,780.0,6.375,3.404,1.0
6,3,66.0,765.0,6.375,3.943,1.0
4,5,87.0,779.0,5.824,3.645,1.0
5,4,68.0,789.0,5.824,3.407,2.0
4,6,87.0,756.0,34.828,4.976,0.0
6,4,66.0,769.0,34.828,3.459,0.0
5,6,87.0,766.0,40.233,4.514,0.0
6,5,66.0,765.0,40.233,3.855,0.0
