src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,767.0,7.85,3.846,0.102,0.0
1,0,650.0,7.64,3.846,0.186,0.0
0,2,767.0,5.89,4.393,0.106,0.0
2,0,383.0,4.5,4.393,1.031,0.0
0,3,767.0,8.55,2.977,0.119,6.0
3,0,720.0,8.46,2.977,0.135,1.0
0,4,767.0,4.93,4.737,0.193,31.0
4,0,371.0,4.18,4.737,0.76,14.0
0,5,767.0,4.72,8.498,0.381,0.0
5,0,223.0,2.61,8.498,3.131,0.0
1,2,767.0,8.57,3.102,0.265,0.0
2,1,715.0,8.4,3.102,1.043,0.0
1,3,767.0,5.52,4.512,0.154,0.0
3,1,350.0,4.11,4.512,1.757,0.0
1,4,767.0,8.26,2.821,0.137,0.0
4,1,697.0,8.2,2.821,0.301,0.0
1,5,767.0,5.77,4.972,0.187,0.0
5,1,342.0,4.01,4.972,1.622,0.0
2,3,767.0,4.29,6.068,0.108,0.0
3,2,238.0,2.79,6.068,2.422,0.0
2,4,767.0,5.22,4.594,0.132,94.0
4,2,344.0,4.04,4.594,1.455,0.0
2,5,767.0,8.06,3.026,0.094,0.0
5,2,680.0,7.99,3.026,0.112,0.0
3,4,767.0,7.2,3.084,0.103,5.0
4,3,567.0,6.66,3.084,0.108,13.0
3,5,767.0,5.84,4.395,0.643,0.0
5,3,419.0,4.93,4.395,0.93,0.0
4,5,767.0,6.32,2.559,0.168,4.0
5,4,488.0,5.74,2.559,1.786,13.0
