src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,5.0,3.195,0.279,0.0
1,0,426.0,4.98,3.195,0.479,0.0
0,2,427.0,4.93,4.614,0.933,0.0
2,0,423.0,4.97,4.614,0.561,0.0
0,3,427.0,5.1,2.999,0.357,0.0
3,0,425.0,5.0,2.999,1.018,0.0
0,4,427.0,4.86,5.018,1.885,1.0
4,0,423.0,4.97,5.018,1.687,0.0
0,5,427.0,4.18,5.831,1.162,0.0
5,0,333.0,3.92,5.831,1.654,0.0
1,2,427.0,5.0,3.277,0.256,0.0
2,1,426.0,4.99,3.277,0.354,0.0
1,3,427.0,5.04,4.656,1.216,1.0
3,1,427.0,5.14,4.656,1.16,1.0
1,4,426.0,5.12,3.303,0.38,1.0
4,1,427.0,5.1,3.303,0.38,0.0
1,5,427.0,5.08,4.612,0.803,0.0
5,1,427.0,5.09,4.612,0.943,1.0
2,3,427.0,4.45,5.758,1.152,4.0
3,2,391.0,4.59,5.758,1.002,3.0
2,4,427.0,4.97,4.388,0.785,0.0
4,2,423.0,4.97,4.388,0.588,0.0
2,5,427.0,5.0,2.999,0.589,0.0
5,2,426.0,4.98,2.999,0.871,0.0
3,4,427.0,5.11,3.28,0.651,1.0
4,3,427.0,5.09,3.28,0.26,1.0
3,5,427.0,4.89,6.755,1.151,0.0
5,3,414.0,4.87,6.755,0.788,0.0
4,5,427.0,5.09,3.153,0.437,1.0
5,4,426.0,5.12,3.153,0.292,3.0
