src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,682.0,7.43,2.887,0.263,0.0
1,0,649.0,7.63,2.887,0.341,0.0
0,2,682.0,5.68,4.192,0.259,3.0
2,0,432.0,5.08,4.192,1.575,0.0
0,3,682.0,8.01,2.724,0.096,0.0
3,0,681.0,7.97,2.724,0.286,0.0
0,4,682.0,5.79,4.433,0.45,48.0
4,0,414.0,4.87,4.433,1.553,0.0
0,5,682.0,4.11,5.712,0.548,22.0
5,0,243.0,2.85,5.712,3.663,0.0
1,2,682.0,8.41,3.162,0.395,8.0
2,1,682.0,8.29,3.162,0.067,2.0
1,3,682.0,5.69,4.734,0.262,40.0
3,1,333.0,3.79,4.734,1.176,10.0
1,4,682.0,8.38,6.768,0.337,3.0
4,1,682.0,8.2,6.768,0.354,1.0
1,5,682.0,3.94,4.929,1.161,32.0
5,1,143.0,1.66,4.929,4.937,1.0
2,3,682.0,4.4,5.6,0.263,0.0
3,2,239.0,2.81,5.6,2.55,0.0
2,4,682.0,5.27,4.763,0.264,27.0
4,2,395.0,4.43,4.763,0.818,18.0
2,5,682.0,8.02,3.227,0.3,2.0
5,2,681.0,8.01,3.227,0.382,3.0
3,4,682.0,7.8,2.58,0.079,1.0
4,3,660.0,7.76,2.58,0.099,3.0
3,5,682.0,5.53,4.609,0.198,0.0
5,3,414.0,4.87,4.609,0.364,0.0
4,5,682.0,6.8,3.062,0.287,0.0
5,4,569.0,6.68,3.062,0.752,0.0
