src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,257.0,2.98,2.975,0.714,0.0
1,0,256.0,3.0,2.975,0.121,0.0
0,2,257.0,3.0,7.119,1.475,0.0
2,0,256.0,2.99,7.119,1.4,0.0
0,3,257.0,3.01,6.586,0.561,0.0
3,0,256.0,2.99,6.586,0.683,0.0
0,4,256.0,3.0,6.426,0.304,0.0
4,0,256.0,3.0,6.426,0.348,0.0
0,5,257.0,3.01,7.28,1.693,0.0
5,0,254.0,2.98,7.28,1.527,0.0
1,2,257.0,3.15,5.656,0.421,1.0
2,1,257.0,3.21,5.656,0.22,4.0
1,3,257.0,2.99,7.245,0.292,0.0
3,1,256.0,3.0,7.245,0.108,0.0
1,4,257.0,3.21,4.339,0.685,6.0
4,1,257.0,3.09,4.339,0.779,2.0
1,5,257.0,3.26,5.892,0.517,7.0
5,1,257.0,3.29,5.892,0.598,11.0
2,3,257.0,2.98,4.429,0.875,0.0
3,2,256.0,3.0,4.429,0.392,0.0
2,4,257.0,3.0,2.917,0.294,0.0
4,2,256.0,3.0,2.917,0.197,0.0
2,5,257.0,3.08,4.335,0.74,2.0
5,2,257.0,3.09,4.335,0.4,0.0
3,4,257.0,2.99,2.894,0.255,0.0
4,3,256.0,3.0,2.894,0.178,0.0
3,5,257.0,2.99,4.271,0.534,0.0
5,3,256.0,3.0,4.271,0.305,0.0
4,5,257.0,3.07,2.972,0.37,1.0
5,4,257.0,3.11,2.972,0.135,1.0
