src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,512.0,5.95,14.656,1.085,0.0
1,0,506.0,5.95,14.656,0.98,0.0
0,2,512.0,3.75,6.988,0.75,0.0
2,0,207.0,2.43,6.988,2.179,0.0
0,3,512.0,5.54,4.152,0.775,0.0
3,0,467.0,5.49,4.152,0.785,0.0
0,4,512.0,4.48,6.549,0.748,0.0
4,0,293.0,3.43,6.549,1.899,0.0
0,5,512.0,3.76,7.076,0.758,0.0
5,0,227.0,2.67,7.076,1.36,0.0
1,2,512.0,4.54,6.174,0.561,0.0
2,1,315.0,3.7,6.174,1.427,0.0
1,3,512.0,6.16,2.977,0.303,5.0
3,1,512.0,6.14,2.977,0.228,7.0
1,4,512.0,5.69,6.37,1.2,0.0
4,1,479.0,5.6,6.37,1.168,0.0
1,5,512.0,4.22,5.715,0.749,2.0
5,1,440.0,5.08,5.715,0.756,8.0
2,3,512.0,5.84,5.674,0.945,0.0
3,2,496.0,5.83,5.674,0.484,0.0
2,4,512.0,6.0,2.98,0.196,0.0
4,2,511.0,6.0,2.98,0.135,0.0
2,5,512.0,5.46,10.233,0.798,0.0
5,2,465.0,5.45,10.233,0.835,0.0
3,4,512.0,6.26,2.698,0.343,10.0
4,3,512.0,6.25,2.698,0.743,3.0
3,5,512.0,6.03,4.882,0.523,1.0
5,3,512.0,6.29,4.882,0.83,5.0
4,5,512.0,6.1,3.107,0.323,2.0
5,4,512.0,6.08,3.107,0.162,2.0
