src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,427.0,4970.0,3.107,0.667,0.0
1,0,426.0,5000.0,3.107,0.224,0.0
0,2,427.0,3440.0,7.719,1.554,0.0
2,0,171.0,2000.0,7.719,2.841,0.0
0,3,427.0,4950.0,4.625,1.252,0.0
3,0,426.0,4990.0,4.625,0.613,0.0
0,4,427.0,4560.0,6.017,1.426,5.0
4,0,412.0,4840.0,6.017,0.874,3.0
0,5,427.0,3350.0,7.825,0.94,0.0
5,0,202.0,2370.0,7.825,2.881,0.0
1,2,427.0,4290.0,5.832,0.628,7.0
2,1,421.0,4940.0,5.832,1.265,15.0
1,3,427.0,5010.0,2.937,0.126,0.0
3,1,426.0,5000.0,2.937,0.289,0.0
1,4,427.0,5000.0,4.211,0.532,0.0
4,1,426.0,4990.0,4.211,0.591,0.0
1,5,427.0,4430.0,5.801,0.998,0.0
5,1,361.0,4240.0,5.801,0.684,0.0
2,3,427.0,5190.0,4.42,0.505,4.0
3,2,427.0,5410.0,4.42,0.346,3.0
2,4,427.0,5010.0,3.035,0.246,0.0
4,2,426.0,5000.0,3.035,0.201,0.0
2,5,427.0,5160.0,4.333,1.069,2.0
5,2,427.0,5150.0,4.333,0.42,2.0
3,4,427.0,5000.0,2.875,0.4,0.0
4,3,426.0,5000.0,2.875,0.318,0.0
3,5,427.0,4990.0,4.188,0.542,0.0
5,3,424.0,4980.0,4.188,0.588,0.0
4,5,427.0,5140.0,3.13,0.759,2.0
5,4,427.0,5060.0,3.13,0.314,1.0
