src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,342.0,3.97,3.136,0.711,0.0
1,0,341.0,4.0,3.136,0.176,0.0
0,2,342.0,4.01,4.699,0.237,0.0
2,0,341.0,4.0,4.699,0.393,0.0
0,3,342.0,3.98,3.191,0.499,0.0
3,0,341.0,4.0,3.191,0.243,0.0
0,4,342.0,4.01,4.466,0.202,0.0
4,0,341.0,4.01,4.466,0.252,0.0
0,5,342.0,4.01,5.599,0.59,0.0
5,0,341.0,3.95,5.599,0.972,2.0
1,2,342.0,4.21,3.629,0.659,5.0
2,1,342.0,4.14,3.629,0.373,5.0
1,3,342.0,3.99,4.788,0.27,0.0
3,1,340.0,4.0,4.788,0.327,0.0
1,4,342.0,4.14,2.931,0.71,4.0
4,1,342.0,4.07,2.931,0.722,2.0
1,5,342.0,4.0,4.336,0.522,0.0
5,1,341.0,4.0,4.336,0.434,0.0
2,3,342.0,4.22,6.259,0.353,4.0
3,2,342.0,4.24,6.259,0.395,10.0
2,4,342.0,4.11,4.581,0.421,3.0
4,2,342.0,4.11,4.581,0.181,1.0
2,5,342.0,3.99,3.135,0.429,0.0
5,2,341.0,4.0,3.135,0.144,0.0
3,4,342.0,4.11,3.376,0.326,2.0
4,3,342.0,4.07,3.376,0.155,4.0
3,5,342.0,4.0,4.236,0.089,0.0
5,3,341.0,4.0,4.236,0.122,0.0
4,5,342.0,3.97,2.692,0.502,0.0
5,4,341.0,4.0,2.692,0.133,0.0
