src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,767.0,8.17,2.865,0.355,0.0
1,0,702.0,8.24,2.865,0.283,0.0
0,2,767.0,5.64,4.222,0.101,8.0
2,0,440.0,5.17,4.222,0.41,0.0
0,3,767.0,9.01,2.971,0.105,0.0
3,0,766.0,8.99,2.971,0.211,0.0
0,4,767.0,6.24,6.866,0.141,0.0
4,0,435.0,5.11,6.866,1.029,0.0
0,5,767.0,4.35,5.93,0.177,3.0
5,0,209.0,2.45,5.93,3.271,0.0
1,2,767.0,9.01,2.756,0.173,0.0
2,1,766.0,9.0,2.756,0.157,0.0
1,3,767.0,5.9,4.535,0.136,14.0
3,1,392.0,4.59,4.535,1.466,2.0
1,4,767.0,8.29,3.045,0.107,12.0
4,1,743.0,8.7,3.045,0.109,3.0
1,5,767.0,5.7,4.671,0.166,1.0
5,1,424.0,4.99,4.671,0.826,2.0
2,3,767.0,4.34,6.589,0.103,7.0
3,2,215.0,2.52,6.589,1.955,7.0
2,4,767.0,6.1,4.464,0.145,0.0
4,2,435.0,5.11,4.464,1.123,0.0
2,5,767.0,8.99,2.831,0.299,0.0
5,2,767.0,9.08,2.831,0.348,0.0
3,4,767.0,9.27,3.111,0.408,4.0
4,3,767.0,9.38,3.111,0.159,1.0
3,5,767.0,5.74,4.527,0.092,0.0
5,3,424.0,4.97,4.527,1.833,1.0
4,5,767.0,8.02,2.894,0.099,0.0
5,4,686.0,8.05,2.894,0.654,0.0
