src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,153.0,882.0,2.761,49.506,0.0
1,0,83.0,966.0,2.761,11.071,0.0
0,2,153.0,896.0,4.125,49.854,0.0
2,0,83.0,967.0,4.125,11.046,0.0
0,3,153.0,905.0,5.864,49.022,0.0
3,0,84.0,978.0,5.864,10.961,0.0
0,4,154.0,903.0,6.741,48.808,0.0
4,0,83.0,972.0,6.741,10.909,0.0
1,2,155.0,912.0,2.814,48.797,1.0
2,1,84.0,982.0,2.814,10.872,1.0
1,3,155.0,911.0,4.117,48.673,2.0
3,1,84.0,977.0,4.117,11.153,1.0
1,4,155.0,911.0,5.068,48.145,0.0
4,1,83.0,972.0,5.068,11.012,0.0
2,3,154.0,906.0,2.753,48.691,2.0
3,2,83.0,974.0,2.753,10.89,2.0
2,4,153.0,905.0,5.864,48.552,0.0
4,2,82.0,964.0,5.864,11.197,0.0
3,4,155.0,908.0,2.826,48.738,0.0
4,3,83.0,972.0,2.826,11.18,0.0
