src,dst,PktsGen,AvgBw,AvgDelay,jitter,loss
0,1,154.0,701.0,20.716,49.023,0.0
1,0,66.0,773.0,20.716,9.271,0.0
0,2,155.0,705.0,36.375,48.683,0.0
2,0,66.0,765.0,36.375,9.53,0.0
0,3,156.0,707.0,27.51,47.998,0.0
3,0,66.0,767.0,27.51,9.536,0.0
0,4,154.0,707.0,47.091,49.753,0.0
4,0,65.0,758.0,47.091,9.364,0.0
0,5,155.0,705.0,40.321,48.446,6.0
5,0,66.0,773.0,40.321,9.342,5.0
0,6,155.0,700.0,16.755,49.207,0.0
6,0,66.0,767.0,16.755,9.597,0.0
1,2,154.0,711.0,52.754,48.23,0.0
2,1,65.0,756.0,52.754,9.758,0.0
1,3,155.0,714.0,47.515,48.13,0.0
3,1,65.0,759.0,47.515,9.701,0.0
1,4,156.0,714.0,51.515,48.802,0.0
4,1,65.0,760.0,51.515,10.226,0.0
1,5,155.0,722.0,14.515,48.399,1.0
5,1,67.0,777.0,14.515,9.149,1.0
1,6,155.0,721.0,24.482,48.588,0.0
6,1,67.0,782.0,24.482,9.12,0.0
2,3,153.0,699.0,38.283,48.368,0.0
3,2,65.0,760.0,38.283,9.356,0.0
2,4,153.0,696.0,40.559,49.903,0.0
4,2,65.0,758.0,40.559,9.42,0.0
2,5,156.0,700.0,28.609,49.225,0.0
5,2,67.0,778.0,28.609,9.426,0.0
2,6,155.0,693.0,17.964,49.63,0.0
6,2,66.0,773.0,17.964,9.304,0.0
3,4,153.0,707.0,36.491,49.365,0.0
4,3,65.0,750.0,36.491,9.905,0.0
3,5,156.0,698.0,23.36,50.426,0.0
5,3,66.0,765.0,23.36,9.326,0.0
3,6,155.0,694.0,13.729,50.694,1.0
6,3,67.0,788.0,13.729,9.23,1.0
4,5,156.0,693.0,43.184,49.057,0.0
5,4,67.0,777.0,43.184,9.173,0.0
4,6,156.0,695.0,54.389,48.754,0.0
6,4,66.0,773.0,54.389,9.504,0.0
5,6,155.0,715.0,21.729,49.446,0.0
6,5,66.0,767.0,21.729,9.309,0.0
